trsx_id,client_id,cart_id,product_id,date,amount,price,products_price,cart_price
TRX001739,CLI0130,CRT03265,PRD0110,2026-05-31 14:55:14,2,286.9,573.8,3410.18
TRX001740,CLI0009,CRT00491,PRD0102,2026-02-21 19:01:52,6,233.03,1398.18,7208.9
TRX001741,CLI0160,CRT02248,PRD0111,2026-05-30 19:42:08,7,282.78,1979.4599999999998,2368.46
TRX001742,CLI0373,CRT01496,PRD0089,2026-04-24 15:07:54,9,57.82,520.38,1265.63
TRX001743,CLI0083,CRT02822,PRD0042,2026-02-05 12:52:45,3,88.65,265.95000000000005,2352.05
TRX001744,CLI0116,CRT02794,PRD0005,2026-02-14 02:44:06,4,228.33,913.32,3777.21
TRX001745,CLI0152,CRT02911,PRD0032,2026-07-01 09:46:34,5,224.53,1122.65,2970.88
TRX001746,CLI0225,CRT00212,PRD0004,2026-06-09 09:46:07,3,178.11,534.33,4385.17
TRX001747,CLI0207,CRT03464,PRD0096,2026-06-21 00:13:00,9,15.79,142.10999999999999,1429.57
TRX001748,CLI0428,CRT01308,PRD0016,2026-06-01 02:19:43,5,223.15,1115.75,6594.19
TRX001749,CLI0313,CRT01981,PRD0048,2026-07-20 03:42:32,1,275.16,275.16,1410.21
TRX001750,CLI0201,CRT03485,PRD0080,2026-01-15 04:26:06,3,342.98,1028.94,4472.4400000000005
TRX001751,CLI0207,CRT03360,PRD0022,2026-02-15 21:37:43,3,51.02,153.06,4822.4
TRX001752,CLI0283,CRT03056,PRD0023,2026-02-21 23:14:34,5,262.09,1310.4499999999998,2413.5699999999997
TRX001753,CLI0032,CRT01145,PRD0127,2026-04-05 19:59:03,7,24.14,168.98000000000002,2759.16
TRX001754,CLI0332,CRT01886,PRD0134,2026-05-15 03:03:26,3,343.3,1029.9,3478.15
TRX001755,CLI0286,CRT00990,PRD0006,2026-02-23 01:46:51,7,207.27,1450.89,2803.0200000000004
TRX001756,CLI0296,CRT01169,PRD0170,2026-05-08 08:37:11,8,100.84,806.72,5120.650000000001
TRX001757,CLI0247,CRT00235,PRD0148,2026-03-30 23:21:10,2,270.94,541.88,3583.37
TRX001758,CLI0360,CRT00265,PRD0110,2026-01-28 01:40:00,4,286.9,1147.6,1208.28
TRX001759,CLI0361,CRT00323,PRD0162,2026-07-01 23:34:46,3,195.42,586.26,3050.01
TRX001760,CLI0240,CRT01955,PRD0020,2026-02-03 10:40:55,1,75.82,75.82,3029.01
TRX001761,CLI0306,CRT00394,PRD0186,2026-04-11 19:33:25,3,13.84,41.519999999999996,4669.45
TRX001762,CLI0047,CRT00554,PRD0130,2026-05-21 10:21:29,6,312.35,1874.1000000000001,2995.31
TRX001763,CLI0406,CRT01798,PRD0109,2026-02-07 01:02:51,4,181.62,726.48,2972.67
TRX001764,CLI0093,CRT02981,PRD0129,2026-06-23 15:28:57,5,4.55,22.75,1895.9399999999998
TRX001765,CLI0324,CRT02009,PRD0170,2026-07-02 18:55:28,3,100.84,302.52,4884.17
TRX001766,CLI0221,CRT01640,PRD0157,2026-02-04 11:22:34,4,263.29,1053.16,3044.23
TRX001767,CLI0100,CRT02276,PRD0020,2026-06-11 21:19:27,9,75.82,682.3799999999999,5346.82
TRX001768,CLI0234,CRT00669,PRD0154,2026-06-11 23:09:02,7,283.35,1983.4500000000003,5111.33
TRX001769,CLI0175,CRT00256,PRD0164,2026-04-04 01:58:33,8,242.9,1943.2,7242.79
TRX001770,CLI0236,CRT02394,PRD0006,2026-04-29 20:58:34,1,207.27,207.27,3118.92
TRX001771,CLI0180,CRT02863,PRD0166,2026-07-02 15:13:17,8,124.75,998.0,4493.7699999999995
TRX001772,CLI0252,CRT01631,PRD0002,2026-05-10 09:31:36,8,38.12,304.96,1567.38
TRX001773,CLI0056,CRT03113,PRD0081,2026-01-22 06:33:48,7,151.12,1057.8400000000001,4606.8
TRX001774,CLI0310,CRT03481,PRD0144,2026-01-31 18:55:34,1,213.05,213.05,3464.5499999999997
TRX001775,CLI0003,CRT00533,PRD0170,2026-07-25 03:18:59,5,100.84,504.20000000000005,8103.900000000001
TRX001776,CLI0148,CRT01157,PRD0120,2026-06-21 04:34:15,3,291.12,873.36,1562.2
TRX001777,CLI0250,CRT00636,PRD0175,2026-07-18 16:16:20,10,120.9,1209.0,5476.08
TRX001778,CLI0271,CRT02014,PRD0010,2026-06-06 05:20:49,4,162.15,648.6,1070.95
TRX001779,CLI0239,CRT01590,PRD0118,2026-01-29 18:55:21,10,163.96,1639.6000000000001,3699.25
TRX001780,CLI0347,CRT02734,PRD0044,2026-04-19 05:12:55,9,248.47,2236.23,4365.31
TRX001781,CLI0002,CRT02589,PRD0156,2026-04-27 14:37:45,8,87.81,702.48,1598.64
TRX001782,CLI0299,CRT03320,PRD0118,2026-04-28 04:21:55,7,163.96,1147.72,1603.1100000000001
TRX001783,CLI0056,CRT03113,PRD0029,2026-01-22 06:33:48,7,95.22,666.54,4606.8
TRX001784,CLI0272,CRT01406,PRD0111,2026-01-09 10:47:54,8,282.78,2262.24,4944.14
TRX001785,CLI0131,CRT01029,PRD0179,2026-07-22 02:28:11,5,196.43,982.1500000000001,2793.37
TRX001786,CLI0257,CRT02183,PRD0045,2026-05-07 06:12:24,1,301.22,301.22,4308.030000000001
TRX001787,CLI0075,CRT01365,PRD0182,2026-02-25 22:11:19,9,200.1,1800.8999999999999,6292.23
TRX001788,CLI0294,CRT00030,PRD0103,2026-03-02 17:20:24,8,234.25,1874.0,3434.52
TRX001789,CLI0158,CRT01129,PRD0186,2026-04-14 02:32:03,8,13.84,110.72,750.0999999999999
TRX001790,CLI0401,CRT00527,PRD0088,2026-06-29 05:53:26,3,64.83,194.49,313.91
TRX001791,CLI0181,CRT02995,PRD0061,2026-03-23 17:59:36,2,111.48,222.96,5673.08
TRX001792,CLI0054,CRT02046,PRD0181,2026-03-25 18:48:12,1,318.21,318.21,3181.71
TRX001793,CLI0228,CRT02688,PRD0185,2026-04-05 00:25:20,8,144.46,1155.68,4332.24
TRX001794,CLI0205,CRT01864,PRD0049,2026-03-07 06:28:52,6,36.18,217.07999999999998,7377.6900000000005
TRX001795,CLI0415,CRT02288,PRD0064,2026-04-06 06:14:20,3,237.14,711.42,3585.92
TRX001796,CLI0053,CRT00702,PRD0085,2026-03-14 09:48:03,5,239.52,1197.6000000000001,5118.71
TRX001797,CLI0271,CRT02876,PRD0066,2026-06-04 13:31:45,1,148.18,148.18,1271.88
TRX001798,CLI0380,CRT03239,PRD0103,2026-03-07 04:25:37,1,234.25,234.25,576.81
TRX001799,CLI0012,CRT03127,PRD0083,2026-07-14 15:23:53,4,194.5,778.0,5305.219999999999
TRX001800,CLI0147,CRT02503,PRD0104,2026-05-28 16:19:15,4,46.73,186.92,2467.25
TRX001801,CLI0416,CRT02019,PRD0146,2026-07-20 23:37:13,1,318.04,318.04,3690.63
TRX001802,CLI0127,CRT00661,PRD0046,2026-07-08 10:20:47,6,234.97,1409.82,1409.82
TRX001803,CLI0349,CRT00519,PRD0195,2026-04-12 07:24:58,2,11.49,22.98,4507.13
TRX001804,CLI0319,CRT01080,PRD0068,2026-05-24 18:42:58,1,140.04,140.04,140.04
TRX001805,CLI0196,CRT00354,PRD0139,2026-07-23 04:07:40,10,30.96,309.6,2552.44
TRX001806,CLI0084,CRT01867,PRD0003,2026-04-10 14:39:02,8,149.12,1192.96,2120.64
TRX001807,CLI0253,CRT03306,PRD0098,2026-06-14 04:25:13,3,136.36,409.08000000000004,669.35
TRX001808,CLI0272,CRT00139,PRD0048,2026-03-18 15:02:26,5,275.16,1375.8000000000002,3301.92
TRX001809,CLI0390,CRT00446,PRD0021,2026-05-05 08:26:15,8,175.98,1407.84,4936.29
TRX001810,CLI0272,CRT01220,PRD0035,2026-04-22 00:25:54,3,344.9,1034.6999999999998,1386.9399999999998
TRX001811,CLI0115,CRT00243,PRD0162,2026-05-21 23:25:20,6,195.42,1172.52,2033.82
TRX001812,CLI0085,CRT03047,PRD0180,2026-01-14 13:31:30,5,217.4,1087.0,2219.4300000000003
TRX001813,CLI0151,CRT03250,PRD0044,2026-04-30 18:03:05,3,248.47,745.41,2718.57
TRX001814,CLI0034,CRT02304,PRD0065,2026-02-12 18:31:05,7,88.06,616.4200000000001,1538.3200000000002
TRX001815,CLI0253,CRT00706,PRD0069,2026-02-25 12:26:55,6,112.37,674.22,3781.13
TRX001816,CLI0347,CRT00572,PRD0009,2026-06-29 08:22:17,5,297.0,1485.0,9772.52
TRX001817,CLI0050,CRT03469,PRD0169,2026-03-16 20:35:13,2,259.17,518.34,3349.35
TRX001818,CLI0183,CRT00816,PRD0064,2026-02-09 05:02:21,7,237.14,1659.98,2023.22
TRX001819,CLI0322,CRT03220,PRD0136,2026-01-06 23:14:34,9,303.73,2733.57,7242.63
TRX001820,CLI0276,CRT02704,PRD0007,2026-07-02 23:43:39,10,149.36,1493.6000000000001,7367.3
TRX001821,CLI0089,CRT00096,PRD0026,2026-06-03 00:18:29,4,238.97,955.88,1705.86
TRX001822,CLI0350,CRT03072,PRD0019,2026-04-29 02:52:02,10,13.65,136.5,1055.54
TRX001823,CLI0253,CRT03306,PRD0096,2026-06-14 04:25:13,3,15.79,47.37,669.35
TRX001824,CLI0208,CRT00431,PRD0121,2026-07-16 21:28:57,8,301.87,2414.96,6944.34
TRX001825,CLI0358,CRT03319,PRD0176,2026-02-13 05:00:56,7,288.19,2017.33,5185.74
TRX001826,CLI0146,CRT00089,PRD0045,2026-01-08 14:04:27,4,301.22,1204.88,3674.0299999999997
TRX001827,CLI0293,CRT03037,PRD0055,2026-05-09 11:08:32,10,349.75,3497.5,4301.7
TRX001828,CLI0229,CRT02990,PRD0165,2026-07-04 17:25:09,9,194.83,1753.47,1753.47
TRX001829,CLI0402,CRT00731,PRD0053,2026-06-26 17:18:14,6,99.29,595.74,3562.05
TRX001830,CLI0064,CRT00173,PRD0063,2026-04-04 23:41:07,3,30.34,91.02,3993.3300000000004
TRX001831,CLI0100,CRT01535,PRD0197,2026-07-16 22:51:57,4,267.68,1070.72,5692.41
TRX001832,CLI0070,CRT00696,PRD0108,2026-03-16 04:01:04,9,166.93,1502.3700000000001,3999.18
TRX001833,CLI0167,CRT02699,PRD0021,2026-01-17 19:34:12,2,175.98,351.96,1282.04
TRX001834,CLI0190,CRT02066,PRD0016,2026-01-31 21:54:12,9,223.15,2008.3500000000001,4778.17
TRX001835,CLI0069,CRT00437,PRD0013,2026-04-29 18:14:43,3,103.06,309.18,1792.8200000000002
TRX001836,CLI0052,CRT03393,PRD0178,2026-03-19 12:13:17,9,198.09,1782.81,4524.15
TRX001837,CLI0232,CRT01774,PRD0191,2026-05-03 04:51:39,10,288.92,2889.2000000000003,6720.68
TRX001838,CLI0110,CRT02025,PRD0131,2026-01-24 18:37:45,4,212.13,848.52,2568.2400000000002
TRX001839,CLI0031,CRT01808,PRD0141,2026-01-14 12:07:08,7,13.28,92.96,1328.94
TRX001840,CLI0196,CRT00571,PRD0151,2026-06-12 08:01:25,4,121.08,484.32,1192.71
TRX001841,CLI0128,CRT00734,PRD0188,2026-02-10 18:12:05,3,281.86,845.58,1113.78
TRX001842,CLI0402,CRT03293,PRD0196,2026-05-28 00:10:09,8,349.85,2798.8,4071.63
TRX001843,CLI0189,CRT02593,PRD0159,2026-04-26 22:30:48,9,125.8,1132.2,3909.6800000000003
TRX001844,CLI0092,CRT01255,PRD0171,2026-04-23 02:31:36,7,127.91,895.37,4278.37
TRX001845,CLI0427,CRT03484,PRD0040,2026-05-10 16:09:31,9,256.15,2305.35,2402.27
TRX001846,CLI0117,CRT01453,PRD0108,2026-05-04 13:32:25,1,166.93,166.93,3005.08
TRX001847,CLI0031,CRT00737,PRD0089,2026-01-16 12:56:38,8,57.82,462.56,4026.0999999999995
TRX001848,CLI0404,CRT00318,PRD0065,2026-06-25 11:23:00,1,88.06,88.06,1939.0299999999997
TRX001849,CLI0134,CRT01775,PRD0151,2026-02-14 21:35:28,5,121.08,605.4,5414.35
TRX001850,CLI0416,CRT01673,PRD0164,2026-07-15 12:21:44,3,242.9,728.7,1863.75
TRX001851,CLI0332,CRT01781,PRD0156,2026-06-06 22:48:53,4,87.81,351.24,7167.0
TRX001852,CLI0053,CRT03308,PRD0121,2026-01-08 08:09:22,6,301.87,1811.22,5001.59
TRX001853,CLI0207,CRT00057,PRD0149,2026-02-06 22:30:34,8,344.39,2755.12,5898.62
TRX001854,CLI0074,CRT01331,PRD0117,2026-06-13 09:51:53,4,196.2,784.8,7383.87
TRX001855,CLI0003,CRT01471,PRD0088,2026-07-09 19:53:04,2,64.83,129.66,129.66
TRX001856,CLI0019,CRT03366,PRD0175,2026-05-28 09:41:28,9,120.9,1088.1000000000001,2128.16
TRX001857,CLI0229,CRT00351,PRD0124,2026-03-03 23:23:02,10,96.92,969.2,4552.38
TRX001858,CLI0053,CRT01262,PRD0108,2026-01-09 02:39:17,10,166.93,1669.3000000000002,10205.3
TRX001859,CLI0037,CRT01085,PRD0175,2026-03-21 22:19:41,6,120.9,725.4000000000001,5072.79
TRX001860,CLI0161,CRT00229,PRD0029,2026-01-04 19:06:28,10,95.22,952.2,5013.900000000001
TRX001861,CLI0116,CRT03311,PRD0128,2026-02-13 03:12:16,4,9.29,37.16,3500.08
TRX001862,CLI0091,CRT02283,PRD0061,2026-03-09 03:41:03,2,111.48,222.96,1482.35
TRX001863,CLI0312,CRT00803,PRD0156,2026-03-03 20:30:12,2,87.81,175.62,3158.14
TRX001864,CLI0109,CRT02455,PRD0054,2026-04-28 08:00:48,7,301.82,2112.74,3763.45
TRX001865,CLI0392,CRT02277,PRD0086,2026-04-03 01:35:54,10,197.06,1970.6,5102.299999999999
TRX001866,CLI0080,CRT02836,PRD0059,2026-03-30 18:12:16,10,252.15,2521.5,3762.71
TRX001867,CLI0360,CRT03066,PRD0083,2026-06-22 03:32:43,3,194.5,583.5,583.5
TRX001868,CLI0020,CRT00056,PRD0095,2026-02-14 10:01:39,2,42.58,85.16,766.56
TRX001869,CLI0148,CRT03375,PRD0163,2026-07-07 00:06:47,4,278.04,1112.16,6787.18
TRX001870,CLI0417,CRT02554,PRD0005,2026-02-06 09:47:41,6,228.33,1369.98,6809.639999999999
TRX001871,CLI0422,CRT03141,PRD0153,2026-01-03 20:25:19,4,63.71,254.84,6881.280000000001
TRX001872,CLI0116,CRT00159,PRD0047,2026-06-27 12:32:14,5,327.59,1637.9499999999998,4703.02
TRX001873,CLI0423,CRT02966,PRD0155,2026-01-12 03:44:36,8,289.44,2315.52,11492.789999999999
TRX001874,CLI0403,CRT00621,PRD0146,2026-05-05 10:55:26,1,318.04,318.04,2532.63
TRX001875,CLI0293,CRT00033,PRD0086,2026-05-13 20:48:25,6,197.06,1182.3600000000001,5933.81
TRX001876,CLI0298,CRT01816,PRD0060,2026-02-15 09:28:36,1,339.13,339.13,4525.31
TRX001877,CLI0009,CRT00491,PRD0005,2026-02-21 19:01:52,8,228.33,1826.64,7208.9
TRX001878,CLI0241,CRT01645,PRD0087,2026-05-02 20:28:15,1,302.95,302.95,7430.02
TRX001879,CLI0037,CRT00137,PRD0188,2026-05-01 07:04:59,8,281.86,2254.88,3487.13
TRX001880,CLI0046,CRT02087,PRD0123,2026-07-24 22:44:49,8,85.64,685.12,6495.79
TRX001881,CLI0047,CRT00735,PRD0096,2026-06-25 22:31:27,6,15.79,94.74,94.74
TRX001882,CLI0372,CRT02590,PRD0152,2026-02-05 00:56:05,1,336.37,336.37,3091.73
TRX001883,CLI0180,CRT01026,PRD0102,2026-05-24 23:12:38,9,233.03,2097.27,5195.68
TRX001884,CLI0212,CRT02162,PRD0042,2026-05-23 17:48:11,9,88.65,797.85,3766.23
TRX001885,CLI0336,CRT02882,PRD0024,2026-02-18 07:01:27,5,78.71,393.54999999999995,1939.04
TRX001886,CLI0155,CRT01468,PRD0117,2026-02-01 00:54:26,10,196.2,1962.0,1962.0
TRX001887,CLI0068,CRT00612,PRD0100,2026-05-28 08:19:18,5,252.5,1262.5,3807.5199999999995
TRX001888,CLI0298,CRT01816,PRD0091,2026-02-15 09:28:36,10,321.66,3216.6000000000004,4525.31
TRX001889,CLI0411,CRT00530,PRD0184,2026-05-21 22:21:21,10,85.85,858.5,3303.33
TRX001890,CLI0257,CRT02833,PRD0121,2026-07-05 14:09:27,10,301.87,3018.7,3685.8599999999997
TRX001891,CLI0145,CRT02341,PRD0141,2026-03-30 14:42:08,7,13.28,92.96,5146.66
TRX001892,CLI0332,CRT01278,PRD0030,2026-01-24 13:18:07,4,153.58,614.32,614.32
TRX001893,CLI0003,CRT03238,PRD0088,2026-02-10 18:59:46,6,64.83,388.98,3349.26
TRX001894,CLI0401,CRT02753,PRD0021,2026-02-01 06:23:53,8,175.98,1407.84,8549.54
TRX001895,CLI0288,CRT00105,PRD0079,2026-06-15 21:37:06,7,98.65,690.5500000000001,7678.25
TRX001896,CLI0198,CRT00715,PRD0112,2026-07-17 16:07:39,9,344.42,3099.78,14078.150000000001
TRX001897,CLI0027,CRT01413,PRD0149,2026-01-29 13:56:34,7,344.39,2410.73,5060.05
TRX001898,CLI0234,CRT01307,PRD0143,2026-06-06 06:12:52,7,331.85,2322.9500000000003,3139.3500000000004
TRX001899,CLI0036,CRT02945,PRD0028,2026-02-06 02:37:23,3,301.62,904.86,3452.0000000000005
TRX001900,CLI0120,CRT02177,PRD0166,2026-05-07 13:12:59,2,124.75,249.5,2818.2000000000003
TRX001901,CLI0179,CRT00100,PRD0067,2026-04-28 09:10:29,4,327.31,1309.24,3515.42
TRX001902,CLI0400,CRT00091,PRD0074,2026-02-24 08:03:32,9,229.76,2067.84,3268.6800000000003
TRX001903,CLI0179,CRT00100,PRD0142,2026-04-28 09:10:29,1,55.45,55.45,3515.42
TRX001904,CLI0201,CRT01647,PRD0061,2026-03-09 18:00:40,6,111.48,668.88,5241.91
TRX001905,CLI0176,CRT02573,PRD0033,2026-01-08 21:19:21,10,267.47,2674.7000000000003,2850.82
TRX001906,CLI0051,CRT00506,PRD0165,2026-04-19 04:52:28,6,194.83,1168.98,3399.48
TRX001907,CLI0249,CRT01427,PRD0046,2026-05-09 19:10:33,2,234.97,469.94,3574.68
TRX001908,CLI0154,CRT01889,PRD0061,2026-02-08 04:39:09,10,111.48,1114.8,2017.74
TRX001909,CLI0075,CRT02669,PRD0076,2026-02-23 07:56:31,5,260.49,1302.45,2898.9700000000003
TRX001910,CLI0100,CRT02529,PRD0199,2026-07-15 15:53:06,9,223.09,2007.81,4328.360000000001
TRX001911,CLI0028,CRT00595,PRD0075,2026-05-15 15:24:26,5,38.5,192.5,4440.8
TRX001912,CLI0229,CRT00351,PRD0110,2026-03-03 23:23:02,6,286.9,1721.3999999999999,4552.38
TRX001913,CLI0148,CRT01221,PRD0126,2026-07-24 16:20:27,5,146.67,733.3499999999999,4868.54
TRX001914,CLI0185,CRT00780,PRD0051,2026-05-23 15:08:39,3,142.41,427.23,1033.13
TRX001915,CLI0235,CRT01470,PRD0050,2026-03-23 05:40:54,3,164.79,494.37,7832.56
TRX001916,CLI0268,CRT00233,PRD0087,2026-06-26 22:30:33,6,302.95,1817.6999999999998,4688.12
TRX001917,CLI0269,CRT03391,PRD0078,2026-05-09 06:05:28,10,172.26,1722.6,3574.46
TRX001918,CLI0079,CRT01626,PRD0190,2026-03-19 22:38:42,6,23.22,139.32,1550.52
TRX001919,CLI0117,CRT01453,PRD0183,2026-05-04 13:32:25,6,74.71,448.26,3005.08
TRX001920,CLI0316,CRT03144,PRD0060,2026-02-07 11:47:12,2,339.13,678.26,1831.79
TRX001921,CLI0181,CRT01542,PRD0159,2026-02-06 00:28:10,4,125.8,503.2,4487.78
TRX001922,CLI0282,CRT03000,PRD0170,2026-05-08 19:36:54,4,100.84,403.36,2118.7300000000005
TRX001923,CLI0257,CRT02833,PRD0142,2026-07-05 14:09:27,1,55.45,55.45,3685.8599999999997
TRX001924,CLI0370,CRT00003,PRD0078,2026-07-06 19:39:55,6,172.26,1033.56,3452.26
TRX001925,CLI0302,CRT01667,PRD0146,2026-01-06 11:31:26,10,318.04,3180.4,3905.22
TRX001926,CLI0135,CRT03149,PRD0070,2026-05-14 00:08:01,2,218.35,436.7,3008.08
TRX001927,CLI0078,CRT00900,PRD0127,2026-03-29 14:18:11,6,24.14,144.84,5265.0
TRX001928,CLI0395,CRT01131,PRD0072,2026-04-08 11:55:14,5,308.05,1540.25,3268.46
TRX001929,CLI0351,CRT01890,PRD0057,2026-03-18 09:03:11,2,59.71,119.42,3220.42
TRX001930,CLI0339,CRT03350,PRD0017,2026-05-16 16:28:48,10,134.36,1343.6000000000001,2665.88
TRX001931,CLI0134,CRT02340,PRD0126,2026-01-03 10:54:12,7,146.67,1026.6899999999998,4123.46
TRX001932,CLI0252,CRT00338,PRD0054,2026-07-22 20:51:01,4,301.82,1207.28,1735.87
TRX001933,CLI0268,CRT01725,PRD0187,2026-06-20 21:07:56,6,241.37,1448.22,5967.75
TRX001934,CLI0258,CRT02909,PRD0186,2026-07-01 19:07:02,2,13.84,27.68,660.92
TRX001935,CLI0212,CRT02000,PRD0023,2026-04-15 16:42:09,2,262.09,524.18,9151.84
TRX001936,CLI0351,CRT00441,PRD0013,2026-02-12 18:43:08,1,103.06,103.06,445.82
TRX001937,CLI0235,CRT01802,PRD0001,2026-01-22 00:22:32,10,260.19,2601.9,5099.12
TRX001938,CLI0275,CRT02820,PRD0003,2026-03-10 03:57:26,7,149.12,1043.8400000000001,5193.75
TRX001939,CLI0397,CRT00500,PRD0033,2026-06-23 23:38:16,8,267.47,2139.76,4147.1900000000005
TRX001940,CLI0092,CRT02308,PRD0034,2026-03-24 13:36:45,5,115.14,575.7,5862.42
TRX001941,CLI0179,CRT02602,PRD0103,2026-04-20 17:20:06,6,234.25,1405.5,5311.2
TRX001942,CLI0011,CRT02511,PRD0019,2026-07-15 13:53:13,2,13.65,27.3,3300.84
TRX001943,CLI0143,CRT00989,PRD0113,2026-06-08 22:53:16,4,310.43,1241.72,2388.99
TRX001944,CLI0313,CRT02153,PRD0015,2026-05-10 11:35:20,7,125.96,881.7199999999999,5490.34
TRX001945,CLI0356,CRT00875,PRD0167,2026-06-28 00:40:10,4,82.61,330.44,4276.45
TRX001946,CLI0031,CRT00878,PRD0058,2026-03-14 07:18:25,7,275.33,1927.31,5404.64
TRX001947,CLI0358,CRT02556,PRD0200,2026-03-20 00:14:01,6,144.4,866.4000000000001,1684.5600000000002
TRX001948,CLI0255,CRT01054,PRD0046,2026-03-02 13:31:44,10,234.97,2349.7,2349.7
TRX001949,CLI0176,CRT02487,PRD0153,2026-03-04 07:29:36,1,63.71,63.71,3718.06
TRX001950,CLI0076,CRT01618,PRD0168,2026-07-16 16:33:09,6,260.65,1563.8999999999999,5170.55
TRX001951,CLI0190,CRT02068,PRD0134,2026-05-27 10:32:37,1,343.3,343.3,4072.8399999999997
TRX001952,CLI0311,CRT01810,PRD0078,2026-06-21 21:46:51,5,172.26,861.3,3509.0299999999997
TRX001953,CLI0014,CRT03457,PRD0178,2026-07-16 15:19:30,2,198.09,396.18,2800.5
TRX001954,CLI0139,CRT00934,PRD0142,2026-04-16 08:06:10,8,55.45,443.6,2042.5900000000001
TRX001955,CLI0135,CRT03149,PRD0052,2026-05-14 00:08:01,4,68.6,274.4,3008.08
TRX001956,CLI0145,CRT01148,PRD0113,2026-01-08 08:33:53,8,310.43,2483.44,3277.66
TRX001957,CLI0219,CRT01312,PRD0139,2026-03-28 14:38:12,3,30.96,92.88,2642.33
TRX001958,CLI0279,CRT00509,PRD0163,2026-04-15 09:23:11,3,278.04,834.1200000000001,5027.45
TRX001959,CLI0405,CRT02578,PRD0058,2026-01-11 03:31:33,4,275.33,1101.32,2641.5699999999997
TRX001960,CLI0044,CRT02978,PRD0148,2026-01-12 22:00:33,5,270.94,1354.7,4421.0599999999995
TRX001961,CLI0344,CRT02618,PRD0026,2026-02-01 04:56:33,3,238.97,716.91,3369.8099999999995
TRX001962,CLI0393,CRT02800,PRD0163,2026-01-31 10:33:39,7,278.04,1946.2800000000002,3769.71
TRX001963,CLI0172,CRT02212,PRD0172,2026-03-06 08:59:54,8,97.82,782.56,859.56
TRX001964,CLI0030,CRT02780,PRD0108,2026-01-22 10:24:27,9,166.93,1502.3700000000001,6171.8
TRX001965,CLI0181,CRT03429,PRD0058,2026-06-19 00:01:24,8,275.33,2202.64,2678.8199999999997
TRX001966,CLI0055,CRT00051,PRD0128,2026-05-25 03:40:37,1,9.29,9.29,3727.46
TRX001967,CLI0401,CRT02222,PRD0049,2026-02-02 02:15:26,4,36.18,144.72,6530.33
TRX001968,CLI0167,CRT02924,PRD0041,2026-01-15 22:47:25,3,228.33,684.99,6278.35
TRX001969,CLI0196,CRT00833,PRD0187,2026-01-14 11:05:48,4,241.37,965.48,5556.379999999999
TRX001970,CLI0018,CRT01389,PRD0163,2026-04-19 19:20:15,9,278.04,2502.36,3812.7200000000003
TRX001971,CLI0428,CRT00041,PRD0085,2026-06-02 09:23:21,2,239.52,479.04,6065.48
TRX001972,CLI0140,CRT01683,PRD0171,2026-01-18 20:37:22,3,127.91,383.73,4330.17
TRX001973,CLI0275,CRT03002,PRD0070,2026-02-28 14:00:13,9,218.35,1965.1499999999999,7216.58
TRX001974,CLI0054,CRT00658,PRD0187,2026-03-09 22:30:15,2,241.37,482.74,838.96
TRX001975,CLI0310,CRT03044,PRD0006,2026-01-20 17:03:18,8,207.27,1658.16,8519.11
TRX001976,CLI0364,CRT03398,PRD0146,2026-03-27 18:51:13,2,318.04,636.08,3166.52
TRX001977,CLI0277,CRT01420,PRD0118,2026-01-30 23:37:50,9,163.96,1475.64,1475.64
TRX001978,CLI0070,CRT03475,PRD0142,2026-02-27 23:17:22,10,55.45,554.5,4936.36
TRX001979,CLI0218,CRT01587,PRD0038,2026-02-24 18:43:23,10,231.76,2317.6,2317.6
TRX001980,CLI0379,CRT00920,PRD0112,2026-03-12 05:31:57,4,344.42,1377.68,6730.61
TRX001981,CLI0139,CRT01540,PRD0038,2026-06-25 13:11:56,6,231.76,1390.56,3839.18
TRX001982,CLI0408,CRT02608,PRD0076,2026-01-23 10:58:18,5,260.49,1302.45,2201.36
TRX001983,CLI0326,CRT02295,PRD0092,2026-03-04 01:40:54,8,10.72,85.76,85.76
TRX001984,CLI0190,CRT01801,PRD0120,2026-05-30 23:33:54,6,291.12,1746.72,1746.72
TRX001985,CLI0380,CRT01181,PRD0076,2026-06-19 02:50:34,3,260.49,781.47,11144.84
TRX001986,CLI0337,CRT03489,PRD0084,2026-06-07 04:29:07,2,129.22,258.44,3861.76
TRX001987,CLI0108,CRT00653,PRD0088,2026-02-12 14:27:21,2,64.83,129.66,5051.1900000000005
TRX001988,CLI0294,CRT01194,PRD0016,2026-01-14 23:53:45,3,223.15,669.45,2497.73
TRX001989,CLI0123,CRT03052,PRD0028,2026-03-14 05:55:33,8,301.62,2412.96,12641.93
TRX001990,CLI0033,CRT02703,PRD0063,2026-05-13 21:17:20,6,30.34,182.04,182.04
TRX001991,CLI0284,CRT01598,PRD0079,2026-04-15 10:34:48,10,98.65,986.5,3142.1800000000003
TRX001992,CLI0252,CRT00338,PRD0049,2026-07-22 20:51:01,7,36.18,253.26,1735.87
TRX001993,CLI0309,CRT02997,PRD0035,2026-07-23 23:10:40,4,344.9,1379.6,4019.75
TRX001994,CLI0186,CRT02672,PRD0191,2026-07-05 20:57:35,8,288.92,2311.36,6929.820000000001
TRX001995,CLI0399,CRT00921,PRD0007,2026-02-18 03:53:14,4,149.36,597.44,1091.63
TRX001996,CLI0325,CRT02737,PRD0159,2026-06-28 23:30:16,2,125.8,251.6,4015.8
TRX001997,CLI0007,CRT01493,PRD0168,2026-03-14 12:33:29,2,260.65,521.3,10058.01
